record_id,employee_id,manager_id,department,job_family,location,job_level,pay_type,hire_date,termination_date,base_pay_rate,pay_period_index,pay_period_start,pay_period_end,employment_status,tenure_months,regular_hours,overtime_hours,pay_rate,bonus,commission,retro_pay,manual_adjustment,gross_pay,deductions,net_pay,is_anomaly,anomaly_category,anomaly_dollars
112,SYN-E00005,SYN-M0042,Operations,Supervisor,Chicago,4,salaried,2018-10-21,2024-08-29,6635.2,9,2024-04-26,2024-05-09,active,67,80.0,1.37,6635.2,0.0,0.0,0.0,0.0,6957.13,1916.17,5040.96,0,normal,0.0
113,SYN-E00005,SYN-M0042,Operations,Supervisor,Chicago,4,salaried,2018-10-21,2024-08-29,6635.2,10,2024-05-10,2024-05-23,active,68,80.0,2.06,6635.2,0.0,0.0,0.0,0.0,6918.01,1488.8,5429.2,0,normal,0.0
114,SYN-E00005,SYN-M0042,Operations,Supervisor,Chicago,4,salaried,2018-10-21,2024-08-29,6635.2,11,2024-05-24,2024-06-06,active,68,80.0,1.46,6635.2,0.0,0.0,0.0,0.0,6849.58,1693.53,5156.05,0,normal,0.0
115,SYN-E00005,SYN-M0042,Operations,Supervisor,Chicago,4,salaried,2018-10-21,2024-08-29,6635.2,12,2024-06-07,2024-06-20,active,68,80.0,2.64,6635.2,0.0,0.0,0.0,0.0,6730.35,1711.98,5018.37,0,normal,0.0
116,SYN-E00005,SYN-M0042,Operations,Supervisor,Chicago,4,salaried,2018-10-21,2024-08-29,6635.2,13,2024-06-21,2024-07-04,active,69,80.0,0.0,6635.2,0.0,0.0,0.0,-218.36,6400.21,1281.4,5118.81,0,normal,0.0
117,SYN-E00005,SYN-M0042,Operations,Supervisor,Chicago,4,salaried,2018-10-21,2024-08-29,6635.2,14,2024-07-05,2024-07-18,active,69,80.0,0.66,6635.2,0.0,0.0,0.0,0.0,6580.02,1191.35,5388.67,0,normal,0.0
118,SYN-E00005,SYN-M0042,Operations,Supervisor,Chicago,4,salaried,2018-10-21,2024-08-29,6635.2,15,2024-07-19,2024-08-01,active,70,80.0,0.51,6635.2,0.0,0.0,0.0,0.0,6480.31,1049.83,5430.48,0,normal,0.0
119,SYN-E00005,SYN-M0042,Operations,Supervisor,Chicago,4,salaried,2018-10-21,2024-08-29,6635.2,16,2024-08-02,2024-08-15,active,70,80.0,1.45,6635.2,0.0,0.0,0.0,0.0,6392.72,1371.2,5021.52,0,normal,0.0
120,SYN-E00005,SYN-M0042,Operations,Supervisor,Chicago,4,salaried,2018-10-21,2024-08-29,6635.2,17,2024-08-16,2024-08-29,active,71,80.0,2.78,6635.2,0.0,0.0,0.0,0.0,6300.43,1568.27,4732.16,0,normal,0.0
121,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,1,2024-01-05,2024-01-18,active,56,81.78,2.75,66.98,0.0,0.0,0.0,0.0,5646.24,1007.58,4638.65,0,normal,0.0
122,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,2,2024-01-19,2024-02-01,active,56,76.63,1.44,66.98,0.0,0.0,0.0,0.0,5303.84,1314.24,3989.6,0,normal,0.0
123,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,3,2024-02-02,2024-02-15,active,56,67.1,2.09,66.98,0.0,0.0,0.0,0.0,4717.46,990.92,3726.53,0,normal,0.0
124,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,4,2024-02-16,2024-02-29,active,57,77.99,4.53,66.98,0.0,0.0,0.0,0.0,5616.82,1555.49,4061.33,0,normal,0.0
125,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,5,2024-03-01,2024-03-14,active,57,74.19,0.81,66.98,0.0,0.0,0.0,0.0,5079.45,879.34,4200.11,0,normal,0.0
126,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,6,2024-03-15,2024-03-28,active,58,86.0,0.39,66.98,0.0,0.0,0.0,0.0,5807.31,1448.06,4359.25,0,normal,0.0
127,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,7,2024-03-29,2024-04-11,active,58,75.72,5.06,66.98,0.0,0.0,77.59,0.0,5652.75,1222.18,4430.56,0,normal,0.0
128,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,8,2024-04-12,2024-04-25,active,59,70.04,0.76,66.98,0.0,0.0,0.0,0.0,4729.34,1399.3,3330.04,0,normal,0.0
129,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,9,2024-04-26,2024-05-09,active,59,80.16,2.16,66.98,0.0,0.0,0.0,0.0,5485.96,1416.12,4069.84,0,normal,0.0
130,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,10,2024-05-10,2024-05-23,active,60,78.04,3.9,66.98,0.0,0.0,0.0,0.0,5615.23,1702.9,3912.33,0,normal,0.0
131,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,11,2024-05-24,2024-06-06,active,60,84.21,4.9,66.98,0.0,0.0,0.0,0.0,6061.74,1551.45,4510.29,0,normal,0.0
132,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,12,2024-06-07,2024-06-20,active,61,84.52,3.94,66.98,0.0,0.0,0.0,0.0,6041.11,1419.17,4621.95,0,normal,0.0
133,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,13,2024-06-21,2024-07-04,active,61,76.19,2.65,66.98,0.0,0.0,0.0,-119.97,5234.35,1153.76,4080.58,0,normal,0.0
134,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,14,2024-07-05,2024-07-18,active,62,77.51,1.52,66.98,0.0,0.0,0.0,0.0,5299.15,1544.17,3754.99,0,normal,0.0
135,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,15,2024-07-19,2024-08-01,active,62,78.31,1.96,66.98,0.0,0.0,0.0,0.0,5290.86,726.77,4564.09,0,normal,0.0
136,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,16,2024-08-02,2024-08-15,active,63,81.45,2.81,66.98,0.0,0.0,0.0,0.0,5749.85,1578.36,4171.48,0,normal,0.0
137,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,17,2024-08-16,2024-08-29,active,63,81.49,2.04,66.98,0.0,0.0,0.0,0.0,5571.38,974.72,4596.65,0,normal,0.0
138,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,18,2024-08-30,2024-09-12,active,63,70.46,0.62,66.98,0.0,0.0,0.0,0.0,4755.04,987.13,3767.91,0,normal,0.0
139,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,19,2024-09-13,2024-09-26,active,64,77.42,0.61,66.98,0.0,0.0,0.0,0.0,5255.85,1305.9,3949.96,0,normal,0.0
140,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,20,2024-09-27,2024-10-10,active,64,82.27,0.78,66.98,0.0,0.0,47.61,0.0,5676.58,1307.89,4368.69,0,normal,0.0
141,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,21,2024-10-11,2024-10-24,active,65,76.72,3.43,66.98,0.0,0.0,0.0,0.0,5422.65,1583.1,3839.55,0,normal,0.0
142,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,22,2024-10-25,2024-11-07,active,65,75.57,2.66,66.98,0.0,0.0,0.0,0.0,5283.05,1063.05,4220.0,0,normal,0.0
143,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,23,2024-11-08,2024-11-21,active,66,82.43,1.14,66.98,0.0,0.0,0.0,0.0,5546.67,767.56,4779.11,0,normal,0.0
144,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,24,2024-11-22,2024-12-05,active,66,84.62,1.81,66.98,0.0,0.0,0.0,0.0,5791.81,1486.89,4304.92,0,normal,0.0
145,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,25,2024-12-06,2024-12-19,active,67,80.8,3.11,66.98,0.0,0.0,0.0,0.0,5729.6,1382.31,4347.29,0,normal,0.0
146,SYN-E00006,SYN-M0016,HR,Benefits,Austin,5,hourly,2019-06-13,,66.98,26,2024-12-20,2025-01-02,active,67,80.85,3.28,66.98,0.0,0.0,0.0,0.0,5854.8,1232.83,4621.97,0,normal,0.0
147,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,1,2024-01-05,2024-01-18,active,85,80.0,0.0,5467.75,0.0,0.0,0.0,0.0,5609.14,1653.03,3956.1,0,normal,0.0
148,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,2,2024-01-19,2024-02-01,active,86,80.0,0.13,5467.75,0.0,0.0,0.0,0.0,5617.7,1719.79,3897.91,0,normal,0.0
149,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,3,2024-02-02,2024-02-15,active,86,80.0,1.12,5467.75,0.0,0.0,0.0,0.0,5682.08,1256.44,4425.63,0,normal,0.0
150,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,4,2024-02-16,2024-02-29,active,87,80.0,1.78,5467.75,0.0,0.0,0.0,0.0,5831.95,1252.28,4579.67,0,normal,0.0
151,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,5,2024-03-01,2024-03-14,active,87,80.0,1.03,5467.75,0.0,0.0,0.0,0.0,5798.14,1306.52,4491.61,0,normal,0.0
152,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,6,2024-03-15,2024-03-28,active,88,80.0,0.0,5467.75,0.0,0.0,0.0,40.07,5747.28,1365.95,4381.33,0,normal,0.0
153,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,7,2024-03-29,2024-04-11,active,88,80.0,1.2,5467.75,0.0,0.0,0.0,0.0,5655.03,1387.36,4267.67,0,normal,0.0
154,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,8,2024-04-12,2024-04-25,active,89,80.0,0.21,5467.75,0.0,0.0,0.0,0.0,5777.97,802.33,4975.64,0,normal,0.0
155,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,9,2024-04-26,2024-05-09,active,89,80.0,0.7,5467.75,0.0,0.0,0.0,0.0,5817.88,602.13,5215.75,0,normal,0.0
156,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,10,2024-05-10,2024-05-23,active,90,80.0,1.97,5467.75,0.0,0.0,0.0,0.0,5722.05,1783.81,3938.24,0,normal,0.0
157,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,11,2024-05-24,2024-06-06,active,90,80.0,0.0,5467.75,0.0,0.0,0.0,0.0,5583.76,1239.6,4344.16,0,normal,0.0
158,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,12,2024-06-07,2024-06-20,active,91,80.0,2.16,5467.75,0.0,0.0,0.0,0.0,5538.21,1411.77,4126.45,0,normal,0.0
159,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,13,2024-06-21,2024-07-04,active,91,80.0,2.05,5467.75,0.0,0.0,0.0,0.0,5588.62,1419.66,4168.95,0,normal,0.0
160,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,14,2024-07-05,2024-07-18,active,91,80.0,0.74,5467.75,0.0,0.0,0.0,0.0,5417.77,1091.86,4325.91,0,normal,0.0
161,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,15,2024-07-19,2024-08-01,active,92,80.0,1.39,5467.75,0.0,0.0,0.0,0.0,5308.2,1174.54,4133.66,0,normal,0.0
162,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,16,2024-08-02,2024-08-15,active,92,80.0,1.42,5467.75,0.0,0.0,0.0,0.0,5225.75,1072.41,4153.34,0,normal,0.0
163,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,17,2024-08-16,2024-08-29,active,93,80.0,0.55,5467.75,0.0,0.0,0.0,0.0,5253.79,1128.03,4125.76,0,normal,0.0
164,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,18,2024-08-30,2024-09-12,active,93,80.0,2.59,5467.75,0.0,0.0,0.0,0.0,5062.54,1363.39,3699.15,0,normal,0.0
165,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,19,2024-09-13,2024-09-26,active,94,80.0,0.97,5467.75,0.0,0.0,0.0,0.0,5153.6,1289.71,3863.89,0,normal,0.0
166,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,20,2024-09-27,2024-10-10,active,94,80.0,0.0,5467.75,0.0,0.0,0.0,0.0,13460.19,1209.01,12251.18,1,gross_pay_spike,8432.0
167,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,21,2024-10-11,2024-10-24,active,95,80.0,1.4,5467.75,0.0,0.0,0.0,0.0,5257.03,1092.32,4164.71,0,normal,0.0
168,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,22,2024-10-25,2024-11-07,active,95,80.0,3.23,5467.75,0.0,0.0,0.0,0.0,5235.17,901.52,4333.65,0,normal,0.0
169,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,23,2024-11-08,2024-11-21,active,96,80.0,0.76,5467.75,0.0,0.0,0.0,0.0,5295.36,1295.21,4000.15,0,normal,0.0
170,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,24,2024-11-22,2024-12-05,active,96,80.0,1.62,5467.75,0.0,0.0,0.0,0.0,5213.38,1529.09,3684.28,0,normal,0.0
171,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,25,2024-12-06,2024-12-19,active,97,80.0,3.68,5467.75,0.0,0.0,0.0,0.0,5391.06,1182.01,4209.05,0,normal,0.0
172,SYN-E00007,SYN-M0079,Support,Technical Support,Austin,2,salaried,2016-12-28,,5467.75,26,2024-12-20,2025-01-02,active,97,80.0,2.68,5467.75,0.0,0.0,0.0,0.0,5521.34,1515.14,4006.19,0,normal,0.0
173,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,1,2024-01-05,2024-01-18,active,91,73.36,1.7,35.47,0.0,0.0,0.0,0.0,2663.88,227.21,2436.68,0,normal,0.0
174,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,2,2024-01-19,2024-02-01,active,92,74.68,6.03,35.47,0.0,0.0,0.0,0.0,2988.7,1038.11,1950.59,0,normal,0.0
175,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,3,2024-02-02,2024-02-15,active,92,75.03,3.24,35.47,0.0,0.0,0.0,0.0,2929.07,0.0,2212.95,1,missing_deduction,0.0
176,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,4,2024-02-16,2024-02-29,active,93,86.0,6.14,35.47,0.0,0.0,0.0,0.0,3407.18,936.23,2470.96,0,normal,0.0
177,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,5,2024-03-01,2024-03-14,active,93,71.2,0.79,35.47,0.0,0.0,0.0,0.0,2566.66,324.49,2242.18,0,normal,0.0
178,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,6,2024-03-15,2024-03-28,active,94,86.0,0.76,35.47,0.0,0.0,0.0,0.0,3127.23,743.64,2383.59,0,normal,0.0
179,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,7,2024-03-29,2024-04-11,active,94,73.95,9.31,35.47,0.0,0.0,0.0,0.0,3078.16,689.27,2388.89,0,normal,0.0
180,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,8,2024-04-12,2024-04-25,active,95,76.23,1.29,35.47,0.0,0.0,0.0,0.0,2696.04,535.77,2160.27,0,normal,0.0
181,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,9,2024-04-26,2024-05-09,active,95,79.65,3.67,35.47,0.0,0.0,0.0,0.0,3150.09,0.0,2405.11,1,missing_deduction,0.0
182,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,10,2024-05-10,2024-05-23,active,95,82.48,0.25,35.47,0.0,0.0,0.0,0.0,3024.13,604.3,2419.84,0,normal,0.0
183,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,11,2024-05-24,2024-06-06,active,96,64.25,3.51,35.47,0.0,0.0,0.0,0.0,2543.72,512.18,2031.54,0,normal,0.0
184,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,12,2024-06-07,2024-06-20,active,96,80.78,5.7,35.47,0.0,0.0,0.0,0.0,3106.3,776.99,2329.31,0,normal,0.0
185,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,13,2024-06-21,2024-07-04,active,97,85.58,3.33,35.47,0.0,0.0,0.0,0.0,3301.17,679.59,2621.58,0,normal,0.0
186,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,14,2024-07-05,2024-07-18,active,97,80.76,5.96,35.47,0.0,0.0,0.0,0.0,3157.57,515.03,2642.54,0,normal,0.0
187,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,15,2024-07-19,2024-08-01,active,98,81.86,8.12,35.47,0.0,0.0,0.0,0.0,3282.24,562.02,2720.22,0,normal,0.0
188,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,16,2024-08-02,2024-08-15,active,98,72.18,4.76,35.47,0.0,0.0,0.0,0.0,2799.02,686.47,2112.56,0,normal,0.0
189,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,17,2024-08-16,2024-08-29,active,99,71.69,4.18,35.47,0.0,0.0,0.0,190.34,2945.48,732.81,2212.67,0,normal,0.0
190,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,18,2024-08-30,2024-09-12,active,99,69.9,0.09,35.47,0.0,0.0,0.0,0.0,2393.61,394.31,1999.3,0,normal,0.0
191,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,19,2024-09-13,2024-09-26,active,100,79.89,5.95,35.47,0.0,0.0,0.0,0.0,3081.13,729.36,2351.77,0,normal,0.0
192,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,20,2024-09-27,2024-10-10,active,100,70.89,2.97,35.47,0.0,0.0,0.0,0.0,2658.28,572.7,2085.58,0,normal,0.0
193,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,21,2024-10-11,2024-10-24,active,101,77.79,4.34,35.47,0.0,0.0,0.0,0.0,2874.45,684.03,2190.42,0,normal,0.0
194,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,22,2024-10-25,2024-11-07,active,101,78.23,7.66,35.47,0.0,0.0,0.0,0.0,3030.2,923.19,2107.0,0,normal,0.0
195,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,23,2024-11-08,2024-11-21,active,102,71.9,1.69,35.47,0.0,0.0,0.0,0.0,2710.67,432.48,2278.2,0,normal,0.0
196,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,24,2024-11-22,2024-12-05,active,102,76.98,0.68,35.47,0.0,0.0,0.0,0.0,2808.68,458.74,2349.93,0,normal,0.0
197,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,25,2024-12-06,2024-12-19,active,102,83.85,3.56,35.47,0.0,0.0,0.0,0.0,3198.17,674.17,2524.0,0,normal,0.0
198,SYN-E00008,SYN-M0052,Support,Customer Support,Austin,1,hourly,2016-07-05,,35.47,26,2024-12-20,2025-01-02,active,103,79.94,0.41,35.47,0.0,0.0,0.0,0.0,2785.76,672.81,2112.95,0,normal,0.0
199,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,1,2024-01-05,2024-01-18,active,59,80.0,1.0,5995.61,0.0,0.0,0.0,0.0,6075.89,963.9,5111.99,0,normal,0.0
200,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,2,2024-01-19,2024-02-01,active,60,80.0,0.73,5995.61,0.0,0.0,0.0,0.0,6186.48,1213.76,4972.72,0,normal,0.0
201,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,3,2024-02-02,2024-02-15,active,60,80.0,0.0,5995.61,0.0,0.0,0.0,0.0,6192.59,1589.24,4603.35,0,normal,0.0
202,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,4,2024-02-16,2024-02-29,active,61,80.0,0.83,5995.61,0.0,0.0,0.0,0.0,6189.45,1025.37,5164.08,0,normal,0.0
203,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,5,2024-03-01,2024-03-14,active,61,80.0,1.49,5995.61,0.0,0.0,0.0,0.0,6219.02,1459.16,4759.85,0,normal,0.0
204,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,6,2024-03-15,2024-03-28,active,62,80.0,1.17,5995.61,0.0,0.0,0.0,0.0,6476.41,1363.92,5112.49,0,normal,0.0
205,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,7,2024-03-29,2024-04-11,active,62,80.0,0.8,5995.61,0.0,0.0,0.0,0.0,6394.39,1412.83,4981.56,0,normal,0.0
206,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,8,2024-04-12,2024-04-25,active,63,80.0,0.3,5995.61,0.0,0.0,0.0,0.0,6244.97,1695.72,4549.25,0,normal,0.0
207,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,9,2024-04-26,2024-05-09,active,63,80.0,3.31,5995.61,0.0,0.0,0.0,0.0,6230.53,1286.46,4944.07,0,normal,0.0
208,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,10,2024-05-10,2024-05-23,active,63,80.0,0.89,5995.61,0.0,0.0,0.0,0.0,6140.43,1292.44,4847.99,0,normal,0.0
209,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,11,2024-05-24,2024-06-06,active,64,80.0,0.77,5995.61,0.0,0.0,0.0,0.0,6137.53,1832.34,4305.19,0,normal,0.0
210,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,12,2024-06-07,2024-06-20,active,64,80.0,1.81,5995.61,0.0,0.0,0.0,0.0,6102.1,1290.77,4811.33,0,normal,0.0
211,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,13,2024-06-21,2024-07-04,active,65,80.0,0.26,5995.61,0.0,0.0,0.0,0.0,6067.06,1609.84,4457.21,0,normal,0.0
212,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,2024-06-21,5995.61,14,2024-07-05,2024-07-18,terminated,65,80.0,0.0,5995.61,0.0,0.0,0.0,0.0,5858.98,1155.01,4703.97,1,pay_after_termination,0.0
213,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,15,2024-07-19,2024-08-01,active,66,80.0,0.83,5995.61,0.0,0.0,0.0,0.0,5768.78,2044.88,3723.89,0,normal,0.0
214,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,16,2024-08-02,2024-08-15,active,66,80.0,0.0,5995.61,0.0,0.0,0.0,0.0,5776.36,983.75,4792.61,0,normal,0.0
215,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,17,2024-08-16,2024-08-29,active,67,80.0,2.75,5995.61,0.0,0.0,0.0,0.0,5541.19,1046.45,4494.74,0,normal,0.0
216,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,18,2024-08-30,2024-09-12,active,67,80.0,2.33,6535.21,0.0,0.0,0.0,0.0,6234.59,968.5,5266.09,0,normal,0.0
217,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,19,2024-09-13,2024-09-26,active,68,80.0,0.64,6535.21,0.0,0.0,0.0,-52.37,6083.97,1233.97,4850.0,0,normal,0.0
218,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,20,2024-09-27,2024-10-10,active,68,80.0,1.53,6535.21,0.0,0.0,0.0,0.0,6151.96,895.09,5256.87,0,normal,0.0
219,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,21,2024-10-11,2024-10-24,active,69,80.0,1.05,6535.21,0.0,0.0,0.0,0.0,6040.28,1463.51,4576.77,0,normal,0.0
220,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,22,2024-10-25,2024-11-07,active,69,80.0,0.45,6535.21,0.0,0.0,0.0,0.0,6243.97,1310.13,4933.84,0,normal,0.0
221,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,23,2024-11-08,2024-11-21,active,70,80.0,2.47,6535.21,0.0,0.0,0.0,0.0,6318.99,1737.03,4581.96,0,normal,0.0
222,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,24,2024-11-22,2024-12-05,active,70,80.0,0.73,6535.21,0.0,0.0,0.0,0.0,6280.36,1576.13,4704.24,0,normal,0.0
223,SYN-E00009,SYN-M0027,Operations,Fulfillment,Denver,4,salaried,2019-02-20,,5995.61,25,2024-12-06,2024-12-19,active,70,80.0,1.26,6535.21,0.0,0.0,0.0,0.0,6382.83,1299.63,5083.2,0,normal,0.0
